Image_Presented,rawDT,SlideNumber,SubID,SequenceLocation,logDT,residDT,TwoAFC_Sum,TwoAFC_PropCorrect,SequenceNumber
Movies/black.mov,1.466111302,116,K027,Blank,0.166166942,-0.133200659,3,0.6,29
Movies/BigAnimals05_A3.mov,5.268282413,117,K027,Slide1,0.662070285,0.362867598,3,0.6,30
Movies/BigAnimals07_B1.mov,3.101740122,118,K027,Slide2,0.491605408,0.192566143,3,0.6,30
Movies/BigAnimals07_B1.mov,3.167481899,119,K027,Slide3,0.500714142,0.201836831,3,0.6,30
Movies/black.mov,1.499476671,120,K027,Blank,0.175939713,-0.122777085,3,0.6,30
Movies/BigAnimals06_A4.mov,3.617789268,121,K027,Slide1,0.558443266,0.259885563,3,0.6,31
Movies/BigAnimals13_B4.mov,3.867179155,122,K027,Slide2,0.587394292,0.288994291,3,0.6,31
Movies/BigAnimals13_B4.mov,1.533730149,123,K027,Slide3,0.185748955,-0.112494714,3,0.6,31
Movies/black.mov,1.015713334,124,K027,Blank,0.006771154,-0.29131753,3,0.6,31
Movies/BigAnimals03_A2.mov,3.601194382,125,K027,Slide1,0.556446564,0.258511541,3,0.6,32
Movies/BigAnimals13_B4.mov,3.701119184,126,K027,Slide2,0.568333071,0.270550407,3,0.6,32
Movies/BigAnimals13_B4.mov,2.233484745,127,K027,Slide3,0.348982991,0.051351403,3,0.6,32
Movies/black.mov,1.516125798,128,K027,Blank,0.180735238,-0.116746533,3,0.6,32
Movies/BigAnimals05_A3.mov,4.35181284,129,K027,Slide1,0.638670209,0.341337014,3,0.6,33
Movies/BigAnimals11_B3.mov,5.452602386,130,K027,Slide2,0.662070285,0.364884445,3,0.6,33
Movies/BigAnimals11_B3.mov,0.965754151,131,K027,Slide3,-0.015133416,-0.312173102,3,0.6,33
Movies/black.mov,1.382663012,132,K027,Blank,0.140716345,-0.156178369,3,0.6,33
Movies/BigAnimals59_A1.mov,3.534484863,133,K027,Slide1,0.548326126,0.251575219,3,0.6,34
Movies/BigAnimals07_B1.mov,3.851332426,134,K027,Slide2,0.585611006,0.28900276,3,0.6,34
Movies/BigAnimals07_B1.mov,2.70075798,135,K027,Slide3,0.431485668,0.135018955,3,0.6,34
Movies/black.mov,1.182228208,136,K027,Blank,0.072701317,-0.223624975,3,0.6,34
Movies/BigAnimals59_A1.mov,2.516950607,137,K027,Slide1,0.400874693,0.104687728,3,0.6,35
Movies/BigAnimals10_B2.mov,3.217439651,138,K027,Slide2,0.50751041,0.211461693,3,0.6,35
Movies/BigAnimals10_B2.mov,2.183393717,139,K027,Slide3,0.339132056,0.043220527,3,0.6,35
Movies/black.mov,0.899082899,140,K027,Blank,-0.046200263,-0.341975652,3,0.6,35
Movies/BigAnimals05_A3.mov,2.533548594,141,K027,Slide1,0.403729238,0.108088959,3,0.6,36
Movies/BigAnimals11_B3.mov,1.999937773,142,K027,Slide2,0.301016483,0.005510297,3,0.6,36
Movies/BigAnimals11_B3.mov,1.883077741,143,K027,Slide3,0.27486825,-0.020504844,3,0.6,36
Movies/black.mov,0.732145131,144,K027,Blank,-0.135402822,-0.43064381,3,0.6,36
Movies/BigAnimals59_A1.mov,1.966602325,145,K027,Slide1,0.293716548,-0.001393307,3,0.6,37
Movies/BigAnimals07_B1.mov,2.183502197,146,K027,Slide2,0.339153633,0.044173952,3,0.6,37
Movies/BigAnimals07_B1.mov,1.916281581,147,K027,Slide3,0.282459325,-0.012391128,3,0.6,37
Movies/black.mov,0.782150209,148,K027,Blank,-0.106709834,-0.401431991,3,0.6,37
Movies/BigAnimals03_A2.mov,5.119171619,149,K027,Slide1,0.662070285,0.367475505,3,0.6,38
Movies/BigAnimals10_B2.mov,1.566283107,150,K027,Slide2,0.194870264,-0.099598045,3,0.6,38
Movies/BigAnimals10_B2.mov,1.749628782,151,K027,Slide3,0.242945914,-0.051396818,3,0.6,38
Movies/black.mov,1.416096687,152,K027,Blank,0.151092907,-0.143125131,3,0.6,38
Movies/BigAnimals03_A2.mov,3.617876053,153,K027,Slide1,0.558453684,0.264359471,3,0.6,39
Movies/BigAnimals11_B3.mov,1.949822903,154,K027,Slide2,0.289995167,-0.003976079,3,0.6,39
Movies/BigAnimals11_B3.mov,1.516170621,155,K027,Slide3,0.180748077,-0.11310105,3,0.6,39
Movies/black.mov,0.815554917,156,K027,Blank,-0.08854679,-0.382274633,3,0.6,39
Movies/BigAnimals05_A3.mov,2.833861828,157,K027,Slide1,0.452378671,0.158771287,3,0.6,40
Movies/BigAnimals13_B4.mov,2.933110714,158,K027,Slide2,0.467328456,0.173840718,3,0.6,40
Movies/BigAnimals13_B4.mov,2.217582464,159,K027,Slide3,0.345879779,0.052510883,3,0.6,40
Movies/black.mov,0.93238312,160,K027,Blank,-0.030405598,-0.323656444,3,0.6,40
Movies/BigAnimals05_A3.mov,2.333324671,161,K027,Slide1,0.367975173,0.074841594,3,0.6,41
Movies/BigAnimals10_B2.mov,2.667197466,162,K027,Slide2,0.42605517,0.133038085,3,0.6,41
Movies/BigAnimals10_B2.mov,2.116632223,163,K027,Slide3,0.325645403,0.032744051,3,0.6,41
Movies/black.mov,1.566262484,164,K027,Blank,0.194864545,-0.097921829,3,0.6,41
Movies/BigAnimals59_A1.mov,1.532768607,165,K027,Slide1,0.185476597,-0.107195542,3,0.6,42
Movies/BigAnimals11_B3.mov,3.651200771,166,K027,Slide2,0.562435714,0.269877076,3,0.6,42
Movies/BigAnimals11_B3.mov,2.333483934,167,K027,Slide3,0.368004815,0.075558952,3,0.6,42
Movies/black.mov,1.065753341,168,K027,Blank,0.027656703,-0.264677102,3,0.6,42
Movies/BigAnimals03_A2.mov,3.98474884,169,K027,Slide1,0.600400953,0.308178499,3,0.6,43
Movies/BigAnimals07_B1.mov,2.56698823,170,K027,Slide2,0.409423877,0.117312076,3,0.6,43
Movies/BigAnimals07_B1.mov,2.900636673,171,K027,Slide3,0.462493333,0.170491494,3,0.6,43
Movies/black.mov,1.049119473,172,K027,Blank,0.020824948,-0.271067612,3,0.6,43
Movies/BigAnimals06_A4.mov,2.08319664,173,K027,Slide1,0.318730266,0.026946312,3,0.6,44
Movies/BigAnimals07_B1.mov,2.266816378,174,K027,Slide2,0.355416342,0.063740327,3,0.6,44
Movies/BigAnimals07_B1.mov,1.782960534,175,K027,Slide3,0.25114173,-0.040427004,3,0.6,44
Movies/black.mov,0.74880147,176,K027,Blank,-0.125633312,-0.417095415,3,0.6,44
Movies/BigAnimals05_A3.mov,3.36771059,177,K027,Slide1,0.527334763,0.235978648,3,0.6,45
Movies/BigAnimals10_B2.mov,1.816367388,178,K027,Slide2,0.259203696,-0.032047066,3,0.6,45
Movies/BigAnimals10_B2.mov,1.366060495,179,K027,Slide3,0.135469932,-0.155676105,3,0.6,45
Movies/black.mov,0.999008894,180,K027,Blank,-0.000430645,-0.291472579,3,0.6,45
Movies/BigAnimals03_A2.mov,2.617031097,181,K027,Slide1,0.417808883,0.12687044,3,0.6,46
Movies/BigAnimals13_B4.mov,2.599476576,182,K027,Slide2,0.414885908,0.124050349,3,0.6,46
Movies/BigAnimals13_B4.mov,0.632885516,183,K027,Slide3,-0.198674844,-0.489408119,3,0.6,46
Movies/black.mov,1.065837741,184,K027,Blank,0.027691094,-0.262940491,3,0.6,46
Movies/BigAnimals06_A4.mov,3.933848143,185,K027,Slide1,0.594817591,0.30428711,3,0.6,47
Movies/BigAnimals11_B3.mov,1.750539422,186,K027,Slide2,0.243171895,-0.047258061,3,0.6,47
Movies/BigAnimals11_B3.mov,1.249285817,187,K027,Slide3,0.09666181,-0.193668196,3,0.6,47
Movies/black.mov,1.232559681,188,K027,Blank,0.090807957,-0.199422665,3,0.6,47
Movies/BigAnimals03_A2.mov,2.88391161,189,K027,Slide1,0.459981945,0.169850146,3,0.6,48
Movies/BigAnimals11_B3.mov,2.233382225,190,K027,Slide2,0.348963055,0.058929524,3,0.6,48
Movies/BigAnimals11_B3.mov,1.366037369,191,K027,Slide3,0.13546258,-0.154473233,3,0.6,48
Movies/black.mov,1.032400608,192,K027,Blank,0.013848252,-0.275990385,3,0.6,48
Movies/BigAnimals59_A1.mov,4.565500736,1,K029,Slide1,0.659488417,0.012673385,3,0.6,1
Movies/BigAnimals13_B4.mov,3.332263708,2,K029,Slide2,0.522739363,-0.01246059,3,0.6,1
Movies/BigAnimals13_B4.mov,2.61797595,3,K029,Slide3,0.417965653,-0.061099619,3,0.6,1
Movies/black.mov,2.30009985,4,K029,Blank,0.36174669,-0.081098599,3,0.6,1
Movies/BigAnimals06_A4.mov,2.583707333,5,K029,Slide1,0.412243318,-0.004404319,3,0.6,2
Movies/BigAnimals10_B2.mov,2.53362298,6,K029,Slide2,0.403741989,0.007344723,3,0.6,2
Movies/BigAnimals10_B2.mov,2.233396292,7,K029,Slide3,0.348965791,-0.031079847,3,0.6,2
Movies/black.mov,1.716374397,8,K029,Blank,0.234612028,-0.131815414,3,0.6,2
Movies/BigAnimals59_A1.mov,3.134088755,9,K029,Slide1,0.496111291,0.141290326,3,0.6,3
Movies/BigAnimals10_B2.mov,2.216760635,10,K029,Slide2,0.345718801,0.000968317,3,0.6,3
Movies/BigAnimals10_B2.mov,1.949858427,11,K029,Slide3,0.29000308,-0.045883993,3,0.6,3
Movies/black.mov,1.699657202,12,K029,Blank,0.230361339,-0.0976332,3,0.6,3
Movies/BigAnimals05_A3.mov,2.400220156,13,K029,Slide1,0.380251078,0.059353093,3,0.6,4
Movies/BigAnimals11_B3.mov,2.466909409,14,K029,Slide2,0.392153201,0.077688637,3,0.6,4
Movies/BigAnimals11_B3.mov,2.133328438,15,K029,Slide3,0.329057723,0.020466544,3,0.6,4
Movies/black.mov,1.899796128,16,K029,Blank,0.278706998,-0.02448934,3,0.6,4
Movies/BigAnimals03_A2.mov,3.384384871,17,K029,Slide1,0.529479745,0.231265143,3,0.6,5
Movies/BigAnimals10_B2.mov,2.800536633,18,K029,Slide2,0.447241258,0.15364857,3,0.6,5
Movies/BigAnimals10_B2.mov,2.983973742,19,K029,Slide3,0.474794997,0.18550832,3,0.6,5
Movies/black.mov,1.449477315,20,K029,Blank,0.161211423,-0.124048557,3,0.6,5
Movies/BigAnimals05_A3.mov,2.750437975,21,K029,Slide1,0.439401856,0.157920045,3,0.6,6
Movies/BigAnimals10_B2.mov,2.400150776,22,K029,Slide2,0.380238525,0.102312477,3,0.6,6
Movies/BigAnimals10_B2.mov,2.066641092,23,K029,Slide3,0.31526506,0.040694714,3,0.6,6
Movies/black.mov,1.11582005,24,K029,Blank,0.047594161,-0.223801296,3,0.6,6
Movies/BigAnimals59_A1.mov,2.366881609,25,K029,Slide1,0.374176535,0.105791843,3,0.6,7
Movies/BigAnimals11_B3.mov,2.750492811,26,K029,Slide2,0.439410514,0.173887022,3,0.6,7
Movies/BigAnimals11_B3.mov,1.916420102,27,K029,Slide3,0.282490718,0.019691627,3,0.6,7
Movies/black.mov,0.865630627,28,K029,Blank,-0.062667386,-0.322867616,3,0.6,7
Movies/BigAnimals03_A2.mov,2.300115824,29,K029,Slide1,0.361749706,0.104032763,3,0.6,8
Movies/BigAnimals13_B4.mov,2.133270025,30,K029,Slide2,0.329045831,0.073705469,3,0.6,8
Movies/BigAnimals13_B4.mov,1.632925868,31,K029,Slide3,0.212966469,-0.040096099,3,0.6,8
Movies/black.mov,0.881435037,32,K029,Blank,-0.05480969,-0.305686151,3,0.6,8
Movies/BigAnimals59_A1.mov,2.150889158,33,K029,Slide1,0.33261803,0.083842378,3,0.6,9
Movies/BigAnimals10_B2.mov,1.849774122,34,K029,Slide2,0.2671187,0.020364321,3,0.6,9
Movies/BigAnimals10_B2.mov,2.282546043,35,K029,Slide3,0.358419547,0.113612131,3,0.6,9
Movies/black.mov,0.866464198,36,K029,Blank,-0.062249378,-0.305179404,3,0.6,9
Movies/BigAnimals59_A1.mov,2.116661549,37,K029,Slide1,0.32565142,0.084533531,3,0.6,10
Movies/BigAnimals13_B4.mov,1.866358161,38,K029,Slide2,0.27099499,0.031627925,3,0.6,10
Movies/BigAnimals13_B4.mov,1.799746871,39,K029,Slide3,0.255211427,0.017537482,3,0.6,10
Movies/black.mov,1.132489204,40,K029,Blank,0.054034071,-0.182001148,3,0.6,10
Movies/BigAnimals06_A4.mov,1.966490269,41,K029,Slide1,0.293691802,0.059243958,3,0.6,11
Movies/BigAnimals07_B1.mov,2.450258255,42,K029,Slide2,0.389211861,0.156302846,3,0.6,11
Movies/BigAnimals07_B1.mov,1.54952848,43,K029,Slide3,0.190199563,-0.041216582,3,0.6,11
Movies/black.mov,0.932345331,44,K029,Blank,-0.0304232,-0.260390038,3,0.6,11
Movies/BigAnimals03_A2.mov,2.349260092,45,K029,Slide1,0.370931101,0.142372225,3,0.6,12
Movies/BigAnimals10_B2.mov,1.900679111,46,K029,Slide2,0.278908802,0.051718602,3,0.6,12
Movies/BigAnimals10_B2.mov,2.049919128,47,K029,Slide3,0.311736728,0.085877835,3,0.6,12
Movies/black.mov,0.865594983,48,K029,Blank,-0.062685269,-0.287248442,3,0.6,12
Movies/BigAnimals59_A1.mov,2.316853046,49,K029,Slide1,0.364898488,0.141597112,3,0.6,13
Movies/BigAnimals11_B3.mov,2.13325882,50,K029,Slide2,0.32904355,0.106971601,3,0.6,13
Movies/BigAnimals11_B3.mov,1.531885386,51,K029,Slide3,0.185226273,-0.035647164,3,0.6,13
Movies/black.mov,0.983332217,52,K029,Blank,-0.007299732,-0.227004212,3,0.6,13
Movies/BigAnimals05_A3.mov,2.600301504,53,K029,Slide1,0.415023707,0.196459905,3,0.6,14
Movies/BigAnimals13_B4.mov,2.567035675,54,K029,Slide2,0.409431904,0.1919817,3,0.6,14
Movies/BigAnimals13_B4.mov,1.999836564,55,K029,Slide3,0.300994505,0.084631946,3,0.6,14
Movies/black.mov,0.632036209,56,K029,Blank,-0.19925804,-0.414557846,3,0.6,14
Movies/BigAnimals06_A4.mov,2.749646187,57,K029,Slide1,0.439276814,0.225015868,3,0.6,15
Movies/BigAnimals11_B3.mov,3.350970507,58,K029,Slide2,0.525170605,0.311925569,3,0.6,15
Movies/BigAnimals11_B3.mov,1.650492787,59,K029,Slide3,0.217613631,0.005362442,3,0.6,15
Movies/black.mov,0.598607004,60,K029,Blank,-0.222858206,-0.434136768,3,0.6,15
Movies/BigAnimals59_A1.mov,1.632947683,61,K029,Slide1,0.212972271,0.002645913,3,0.6,16
Movies/BigAnimals13_B4.mov,1.783029199,62,K029,Slide2,0.251158455,0.041764629,3,0.6,16
Movies/BigAnimals13_B4.mov,1.616235018,63,K029,Slide3,0.208504512,2.43E-05,3,0.6,16
Movies/black.mov,1.349371791,64,K029,Blank,0.130131627,-0.077453329,3,0.6,16
Movies/BigAnimals06_A4.mov,1.983196974,65,K029,Slide1,0.297365851,0.090658554,3,0.6,17
Movies/BigAnimals11_B3.mov,1.899767995,66,K029,Slide2,0.278700567,0.072853902,3,0.6,17
Movies/BigAnimals11_B3.mov,1.816313267,67,K029,Slide3,0.259190755,0.054188277,3,0.6,17
Movies/black.mov,0.748865783,68,K029,Blank,-0.125596013,-0.329770197,3,0.6,17
Movies/BigAnimals03_A2.mov,2.583801985,69,K029,Slide1,0.412259228,0.208897972,3,0.6,18
Movies/BigAnimals07_B1.mov,2.349153519,70,K029,Slide2,0.370911399,0.168348207,3,0.6,18
Movies/BigAnimals07_B1.mov,2.367810488,71,K029,Slide3,0.37434694,0.172567425,3,0.6,18
Movies/black.mov,0.999048531,72,K029,Blank,-0.000413414,-0.201423181,3,0.6,18
Movies/BigAnimals05_A3.mov,2.266763449,73,K029,Slide1,0.355406201,0.155152689,3,0.6,19
Movies/BigAnimals07_B1.mov,2.016642094,74,K029,Slide2,0.304628828,0.105118494,3,0.6,19
Movies/BigAnimals07_B1.mov,1.499421477,75,K029,Slide3,0.175923727,-0.022856108,3,0.6,19
Movies/black.mov,0.765367746,76,K029,Blank,-0.116129843,-0.314191477,3,0.6,19
Movies/BigAnimals03_A2.mov,2.550432444,77,K029,Slide1,0.406613824,0.209258459,3,0.6,20
Movies/BigAnimals11_B3.mov,1.916430235,78,K029,Slide2,0.282493014,0.085832334,3,0.6,20
Movies/BigAnimals11_B3.mov,2.116624355,79,K029,Slide3,0.325643789,0.129666546,3,0.6,20
Movies/black.mov,1.081561804,80,K029,Blank,0.034051341,-0.161253393,3,0.6,20
Movies/BigAnimals05_A3.mov,2.317728996,81,K029,Slide1,0.365062654,0.17041981,3,0.6,21
Movies/BigAnimals07_B1.mov,2.049951077,82,K029,Slide2,0.311743496,0.117752219,3,0.6,21
Movies/BigAnimals07_B1.mov,1.416031241,83,K029,Slide3,0.151072835,-0.042276916,3,0.6,21
Movies/black.mov,0.547791362,84,K029,Blank,-0.26138482,-0.454102812,3,0.6,21
Movies/BigAnimals06_A4.mov,1.984046221,85,K029,Slide1,0.297551785,0.10545605,3,0.6,22
Movies/BigAnimals13_B4.mov,1.999899149,86,K029,Slide2,0.301008096,0.109525364,3,0.6,22
Movies/BigAnimals13_B4.mov,1.749670267,87,K029,Slide3,0.242956212,0.052077474,3,0.6,22
Movies/black.mov,0.598658085,88,K029,Blank,-0.222821148,-0.413104667,3,0.6,22
Movies/BigAnimals06_A4.mov,2.250180244,89,K029,Slide1,0.352217307,0.162520456,3,0.6,23
Movies/BigAnimals10_B2.mov,2.016552925,90,K029,Slide2,0.304609625,0.115491108,3,0.6,23
Movies/BigAnimals10_B2.mov,1.632891417,91,K029,Slide3,0.212957306,0.024408999,3,0.6,23
Movies/black.mov,0.682060122,92,K029,Blank,-0.166177341,-0.354163362,3,0.6,23
Movies/BigAnimals06_A4.mov,1.899879456,93,K029,Slide1,0.278726047,0.091294584,3,0.6,24
Movies/BigAnimals13_B4.mov,1.799708128,94,K029,Slide2,0.255202078,0.068317632,3,0.6,24
Movies/BigAnimals13_B4.mov,1.716307163,95,K029,Slide3,0.234595015,0.048250226,3,0.6,24
Movies/black.mov,0.614507079,96,K029,Blank,-0.21147311,-0.397285426,3,0.6,24
Movies/BigAnimals03_A2.mov,1.900650263,97,K029,Slide1,0.27890221,0.09361535,3,0.6,25
Movies/BigAnimals07_B1.mov,2.016588926,98,K029,Slide2,0.304617378,0.119849121,3,0.6,25
Movies/BigAnimals07_B1.mov,1.883080363,99,K029,Slide3,0.274868855,0.090612507,3,0.6,25
Movies/black.mov,0.715377092,100,K029,Blank,-0.145464971,-0.329215951,3,0.6,25
Movies/BigAnimals59_A1.mov,2.08339572,101,K029,Slide1,0.318771768,0.13551976,3,0.6,26
Movies/BigAnimals07_B1.mov,2.250009775,102,K029,Slide2,0.352184405,0.16942512,3,0.6,26
Movies/BigAnimals07_B1.mov,1.933193088,103,K029,Slide3,0.286275234,0.104002558,3,0.6,26
Movies/black.mov,0.748747647,104,K029,Blank,-0.12566453,-0.307456575,3,0.6,26
Movies/BigAnimals06_A4.mov,1.866541862,105,K029,Slide1,0.271037735,0.089720472,3,0.6,27
Movies/BigAnimals10_B2.mov,2.433557987,106,K029,Slide2,0.386241699,0.205393496,3,0.6,27
Movies/BigAnimals10_B2.mov,1.982266426,107,K029,Slide3,0.297162025,0.11677728,3,0.6,27
Movies/black.mov,0.582890689,108,K029,Blank,-0.234412882,-0.414339651,3,0.6,27
Movies/BigAnimals05_A3.mov,3.084198475,109,K029,Slide1,0.489142318,0.309668158,3,0.6,28
Movies/BigAnimals13_B4.mov,1.482749343,110,K029,Slide2,0.17106774,-0.007959068,3,0.6,28
Movies/BigAnimals13_B4.mov,1.582840085,111,K029,Slide3,0.19943704,0.020852435,3,0.6,28
Movies/black.mov,0.682075083,112,K029,Blank,-0.166167815,-0.344315261,3,0.6,28
Movies/BigAnimals06_A4.mov,2.099989653,113,K029,Slide1,0.322217155,0.144501927,3,0.6,29
Movies/BigAnimals07_B1.mov,2.200033665,114,K029,Slide2,0.342429326,0.165141474,3,0.6,29
Movies/BigAnimals07_B1.mov,1.015732646,115,K029,Slide3,0.006779411,-0.170085813,3,0.6,29
Movies/black.mov,0.798814058,116,K029,Blank,-0.097554301,-0.274001551,3,0.6,29
Movies/BigAnimals05_A3.mov,3.217632771,117,K029,Slide1,0.507536476,0.331502638,3,0.6,30
Movies/BigAnimals07_B1.mov,1.949824095,118,K029,Slide2,0.289995433,0.114370531,3,0.6,30
Movies/BigAnimals07_B1.mov,1.949836612,119,K029,Slide3,0.289998221,0.114777867,3,0.6,30
Movies/black.mov,0.631961107,120,K029,Blank,-0.199309649,-0.37412976,3,0.6,30
Movies/BigAnimals06_A4.mov,2.150087118,121,K029,Slide1,0.332456057,0.158031964,3,0.6,31
Movies/BigAnimals13_B4.mov,1.599501014,122,K029,Slide2,0.20398452,0.029952298,3,0.6,31
Movies/BigAnimals13_B4.mov,1.766347885,123,K029,Slide3,0.247076243,0.073431825,3,0.6,31
Movies/black.mov,0.581971586,124,K029,Blank,-0.235098219,-0.408358827,3,0.6,31
Movies/BigAnimals03_A2.mov,2.233457088,125,K029,Slide1,0.348977613,0.176096894,3,0.6,32
Movies/BigAnimals13_B4.mov,2.149085283,126,K029,Slide2,0.33225365,0.15974897,3,0.6,32
Movies/BigAnimals13_B4.mov,1.250198126,127,K029,Slide3,0.096978844,-0.075153579,3,0.6,32
Movies/black.mov,0.682007551,128,K029,Blank,-0.166210817,-0.337974695,3,0.6,32
Movies/BigAnimals05_A3.mov,2.049998045,129,K029,Slide1,0.311753447,0.140354465,3,0.6,33
Movies/BigAnimals11_B3.mov,2.250023365,130,K029,Slide2,0.352187028,0.181149358,3,0.6,33
Movies/BigAnimals11_B3.mov,2.617034674,131,K029,Slide3,0.417809477,0.247129598,3,0.6,33
Movies/black.mov,0.832259595,132,K029,Blank,-0.079741189,-0.250066738,3,0.6,33
Movies/BigAnimals59_A1.mov,1.783031583,133,K029,Slide1,0.251159036,0.081184415,3,0.6,34
Movies/BigAnimals07_B1.mov,1.799678683,134,K029,Slide2,0.255194973,0.085567937,3,0.6,34
Movies/BigAnimals07_B1.mov,1.99982512,135,K029,Slide3,0.300992019,0.131709281,3,0.6,34
Movies/black.mov,0.682072937,136,K029,Blank,-0.166169182,-0.335110855,3,0.6,34
Movies/BigAnimals59_A1.mov,1.849843264,137,K029,Slide1,0.267134932,0.098531147,3,0.6,35
Movies/BigAnimals10_B2.mov,1.482785583,138,K029,Slide2,0.171078355,0.00280933,3,0.6,35
Movies/BigAnimals10_B2.mov,1.848792791,139,K029,Slide3,0.266888239,0.098950901,3,0.6,35
Movies/black.mov,0.632894456,140,K029,Blank,-0.198668708,-0.366277384,3,0.6,35
Movies/BigAnimals05_A3.mov,1.749791741,141,K029,Slide1,0.242986362,0.075703374,3,0.6,36
Movies/BigAnimals11_B3.mov,2.667034388,142,K029,Slide2,0.426028615,0.259068385,3,0.6,36
Movies/BigAnimals11_B3.mov,1.682001114,143,K029,Slide3,0.225826279,0.059185927,3,0.6,36
Movies/black.mov,0.699688733,144,K029,Blank,-0.15509512,-0.32141843,3,0.6,36
Movies/BigAnimals59_A1.mov,1.382740378,145,K029,Slide1,0.140740645,-0.025268414,3,0.6,37
Movies/BigAnimals07_B1.mov,1.382712007,146,K029,Slide2,0.140731734,-0.024965822,3,0.6,37
Movies/BigAnimals07_B1.mov,1.232470989,147,K029,Slide3,0.090776705,-0.074612052,3,0.6,37
Movies/black.mov,0.748791039,148,K029,Blank,-0.125639362,-0.290721983,3,0.6,37
Movies/BigAnimals03_A2.mov,2.149182558,149,K029,Slide1,0.332273307,0.167494199,3,0.6,38
Movies/BigAnimals10_B2.mov,1.650466919,150,K029,Slide2,0.217606824,0.053128646,3,0.6,38
Movies/BigAnimals10_B2.mov,1.532773495,151,K029,Slide3,0.185477982,0.02129819,3,0.6,38
Movies/black.mov,0.732107401,152,K029,Blank,-0.135425203,-0.299309113,3,0.6,38
Movies/BigAnimals03_A2.mov,2.199184179,153,K029,Slide1,0.342261603,0.178671105,3,0.6,39
Movies/BigAnimals11_B3.mov,1.900725365,154,K029,Slide2,0.27891937,0.115619854,3,0.6,39
Movies/BigAnimals11_B3.mov,1.482715011,155,K029,Slide3,0.171057684,0.008046753,3,0.6,39
Movies/black.mov,0.73130703,156,K029,Blank,-0.135900252,-0.298624959,3,0.6,39
Movies/BigAnimals05_A3.mov,2.801389694,157,K029,Slide1,0.447373527,0.284932717,3,0.6,40
Movies/BigAnimals13_B4.mov,1.366042376,158,K029,Slide2,0.135464172,-0.026695033,3,0.6,40
Movies/BigAnimals13_B4.mov,1.73299396,159,K029,Slide3,0.238797049,0.076917189,3,0.6,40
Movies/black.mov,0.66530323,160,K029,Blank,-0.176980368,-0.338583112,3,0.6,40
Movies/BigAnimals05_A3.mov,2.683888674,161,K029,Slide1,0.428764498,0.267436673,3,0.6,41
Movies/BigAnimals10_B2.mov,1.315969348,162,K029,Slide2,0.119245774,-0.041809297,3,0.6,41
Movies/BigAnimals10_B2.mov,1.616248488,163,K029,Slide3,0.208508132,0.047723679,3,0.6,41
Movies/black.mov,0.61533612,164,K029,Blank,-0.210887591,-0.371403531,3,0.6,41
Movies/BigAnimals59_A1.mov,2.783912659,165,K029,Slide1,0.444655606,0.284406102,3,0.6,42
Movies/BigAnimals11_B3.mov,1.782982469,166,K029,Slide2,0.251147073,0.091161958,3,0.6,42
Movies/BigAnimals11_B3.mov,1.783027411,167,K029,Slide3,0.25115802,0.091435272,3,0.6,42
Movies/black.mov,0.94904089,168,K029,Blank,-0.022715075,-0.182177448,3,0.6,42
Movies/BigAnimals03_A2.mov,3.334270716,169,K029,Slide1,0.523000858,0.363796895,3,0.6,43
Movies/BigAnimals07_B1.mov,1.4651829,170,K029,Slide2,0.165891842,0.006944347,3,0.6,43
Movies/BigAnimals07_B1.mov,1.700552821,171,K029,Slide3,0.230590126,0.071897188,3,0.6,43
Movies/black.mov,0.832320631,172,K029,Blank,-0.07970934,-0.238149612,3,0.6,43
Movies/BigAnimals06_A4.mov,2.667009592,173,K029,Slide1,0.426024578,0.26783511,3,0.6,44
Movies/BigAnimals07_B1.mov,1.666208625,174,K029,Slide2,0.221729378,0.063788875,3,0.6,44
Movies/BigAnimals07_B1.mov,1.082495213,175,K029,Slide3,0.034425984,-0.123267369,3,0.6,44
Movies/black.mov,0.765388727,176,K029,Blank,-0.116117938,-0.273565934,3,0.6,44
Movies/BigAnimals05_A3.mov,2.066619873,177,K029,Slide1,0.315260601,0.158056195,3,0.6,45
Movies/BigAnimals10_B2.mov,1.516209483,178,K029,Slide2,0.180759209,0.023796645,3,0.6,45
Movies/BigAnimals10_B2.mov,1.616206527,179,K029,Slide3,0.208496856,0.051774412,3,0.6,45
Movies/black.mov,0.79888171,180,K029,Blank,-0.097517522,-0.254001549,3,0.6,45
Movies/BigAnimals03_A2.mov,1.748771071,181,K029,Slide1,0.24273296,0.08648567,3,0.6,46
Movies/BigAnimals13_B4.mov,1.716272473,182,K029,Slide2,0.234586237,0.078574023,3,0.6,46
Movies/BigAnimals13_B4.mov,1.550422549,183,K029,Slide3,0.190450076,0.034671301,3,0.6,46
Movies/black.mov,0.615353107,184,K029,Blank,-0.210875602,-0.366422558,3,0.6,46
Movies/BigAnimals06_A4.mov,2.066606998,185,K029,Slide1,0.315257896,0.159941161,3,0.6,47
Movies/BigAnimals11_B3.mov,2.700478077,186,K029,Slide2,0.431440656,0.276352563,3,0.6,47
Movies/BigAnimals11_B3.mov,1.632894397,187,K029,Slide3,0.212958099,0.058097088,3,0.6,47
Movies/black.mov,0.782175422,188,K029,Blank,-0.106695835,-0.261331305,3,0.6,47
Movies/BigAnimals03_A2.mov,2.133351564,189,K029,Slide1,0.329062431,0.174650979,3,0.6,48
Movies/BigAnimals11_B3.mov,2.099949598,190,K029,Slide2,0.322208871,0.168019934,3,0.6,48
